"년도" "자치구명" "동" "사업체수" "총종사자수" "총여성종사자수" "농업.임업.및.어업" "농업.임업.및.어업(여성)" "광업" "광업(여성)" "제조업" "제조업(여성)" "전기.가스.증기.및.공기조절.공급업" "전기.가스.증기.및.공기조절.공급업(여성)" "수도.하수.및.폐기물.처리.원료.재생업" "수도.하수.및.폐기물.처리.원료.재생업(여성)" "건설업" "건설업(여성)" "도매.및.소매업" "도매.및.소매업(여성)" "운수.및.창고업" "운수.및.창고업(여성)" "숙박.및.음식점업" "숙박.및.음식점업(여성)" "정보통신업" "정보통신업(여성)" "금융.및.보험업" "금융.및.보험업(여성)" "부동산업" "부동산업(여성)" "전문.과학.및.기술.서비스업" "전문.과학.및.기술.서비스업(여성)" "사업시설.관리.사업.지원.및.임대.서비스업" "사업시설.관리.사업.지원.및.임대.서비스업(여성)" "공공행정.국방.및.사회보장.행정" "공공행정.국방.및.사회보장.행정(여성)" "교육.서비스업" "교육.서비스업(여성)" "보건업.및.사회복지.서비스업" "보건업.및.사회복지.서비스업(여성)" "예술.스포츠.및.여가관련.서비스업" "예술.스포츠.및.여가관련.서비스업(여성)" "협회.및.단체.수리.및.기타.개인.서비스업" "협회.및.단체.수리.및.기타.개인.서비스업(여성)"
"1113" "2017" "성북구" "삼선동" 1906 10312 5370 0 0 0 0 361 213 0 0 3 1 148 27 1482 810 168 10 1051 641 127 42 122 66 172 75 300 150 1027 623 2413 1029 1718 846 670 547 153 70 397 220
"1114" "2017" "성북구" "석관동" 2137 10117 4454 0 0 0 0 1141 666 0 0 101 5 791 115 1613 662 1133 45 908 556 36 16 83 44 208 76 114 37 966 285 66 23 1670 1002 718 636 211 85 358 201
"1115" "2017" "성북구" "성북동" 1132 5170 2609 0 0 0 0 123 77 2 0 0 0 130 22 928 406 92 10 891 537 489 142 181 144 110 41 360 121 85 29 48 16 788 483 362 288 75 44 506 249
"1116" "2017" "성북구" "안암동" 1456 12813 7388 0 0 0 0 422 137 0 0 0 0 154 29 1090 554 170 11 1598 905 209 81 78 47 110 44 659 340 139 63 18 10 4778 2854 2836 2053 129 48 423 212
"1117" "2017" "성북구" "월곡1동" 1351 5039 2540 0 0 0 0 761 378 0 0 25 8 236 62 914 416 228 6 476 277 56 4 150 79 133 44 292 113 89 40 86 23 502 350 691 578 80 38 320 124
"1118" "2017" "성북구" "월곡2동" 1589 7619 3393 0 0 0 0 978 521 1 0 3 1 74 12 1127 579 242 30 891 542 70 29 62 37 130 50 1327 326 161 47 24 13 1186 399 806 576 166 66 371 165
"1119" "2017" "성북구" "장위1동" 928 2339 1262 0 0 0 0 664 372 0 0 0 0 118 18 304 143 217 8 197 133 0 0 31 18 51 26 4 2 36 23 29 19 221 176 255 228 43 16 169 80
"1120" "2017" "성북구" "장위2동" 1478 4599 2316 0 0 0 0 1489 894 0 0 0 0 127 15 692 296 411 26 415 271 17 9 59 36 72 26 36 15 283 95 74 13 239 175 414 327 36 14 235 104
"1121" "2017" "성북구" "장위3동" 628 2722 1244 0 0 0 0 583 337 0 0 27 3 102 16 374 162 556 24 157 96 0 0 7 5 64 15 43 19 18 6 53 13 348 249 258 230 26 10 106 59
"1122" "2017" "성북구" "정릉1동" 753 2064 1083 0 0 0 0 185 99 0 0 1 0 161 60 335 131 175 7 272 171 2 1 25 9 106 33 37 18 16 4 19 11 161 116 351 308 62 28 156 87
"1123" "2017" "성북구" "정릉2동" 887 2819 1361 0 0 0 0 90 41 0 0 0 0 129 16 508 210 397 20 386 212 14 7 44 24 111 42 4 2 14 0 47 14 312 229 483 406 94 43 186 95
"1124" "2017" "성북구" "정릉3동" 677 4302 1947 0 0 0 0 108 57 0 0 0 0 27 5 220 80 390 10 409 246 4 1 14 7 41 22 226 128 9 5 23 9 2254 992 219 192 42 15 316 178
"1125" "2017" "성북구" "정릉4동" 921 4242 1773 0 0 0 0 128 69 5 0 0 0 100 16 382 166 1108 65 369 224 34 12 38 16 107 31 25 10 51 36 70 14 1031 563 419 368 131 55 244 128
"1126" "2017" "성북구" "종암동" 2022 7350 3735 0 0 0 0 1084 554 0 0 0 0 322 49 955 428 325 13 830 498 41 14 296 152 249 105 46 15 133 34 608 109 917 679 932 808 212 72 400 205
"1127" "2017" "송파구" "가락1동" 2800 10718 3162 5 2 0 0 94 14 0 0 33 3 4 1 8753 2280 43 9 318 226 15 3 69 36 366 96 122 74 569 277 45 5 0 0 82 71 4 2 196 63
"1128" "2017" "송파구" "가락2동" 1869 9696 4413 0 0 5 1 313 135 0 0 31 2 1177 248 2039 931 300 32 870 515 391 141 135 65 534 190 948 212 601 324 17 6 837 581 791 665 197 86 510 279
"1129" "2017" "송파구" "가락본동" 3587 26403 9840 1 0 0 0 769 413 8 1 98 5 5346 578 5036 2107 344 31 2136 1309 1503 427 577 308 935 272 2564 693 1757 712 983 288 1089 589 2098 1579 512 234 647 294
"1130" "2017" "송파구" "거여1동" 839 3732 1788 0 0 0 0 171 83 4 1 0 0 195 33 746 334 215 14 302 176 34 10 2 1 77 32 81 31 859 316 16 5 314 187 503 453 83 40 130 72
"1131" "2017" "송파구" "거여2동" 905 4088 1934 0 0 0 0 138 77 0 0 0 0 266 14 325 173 771 43 301 193 17 6 48 33 143 54 329 51 112 76 45 7 320 255 1029 831 96 44 148 77
"1132" "2017" "송파구" "마천1동" 960 2333 1152 0 0 0 0 155 90 0 0 0 0 54 16 342 154 472 34 300 192 5 5 9 6 98 45 4 1 27 10 47 8 236 185 304 255 40 20 240 131
"1133" "2017" "송파구" "마천2동" 1352 4337 1877 12 6 0 0 389 161 0 0 0 0 152 20 847 376 758 38 372 227 78 28 90 31 90 37 116 49 22 6 210 23 196 139 707 597 60 25 238 114
"1134" "2017" "송파구" "문정1동" 1370 9087 3263 0 0 0 0 346 102 0 0 11 3 1065 194 1521 722 950 168 537 320 107 37 31 15 507 255 405 112 2384 593 16 10 367 227 344 274 134 65 362 166
"1135" "2017" "송파구" "문정2동" 5153 41271 13236 1 0 0 0 1342 370 9 2 147 34 6662 787 7731 3346 2157 246 2712 1632 2827 678 439 202 1944 723 6851 1601 5225 2211 1733 415 276 181 547 442 180 86 488 280
"1136" "2017" "송파구" "방이1동" 1382 9915 3818 0 0 0 0 608 292 0 0 0 0 1995 251 1712 763 232 15 939 566 52 13 58 26 468 77 742 149 705 113 87 18 1364 917 385 328 180 82 388 208
"1137" "2017" "송파구" "방이2동" 2940 21081 7159 0 0 0 0 662 304 1 0 0 0 3908 295 3884 1336 402 56 2757 1550 1489 462 663 292 630 198 1596 523 2120 427 18 9 1043 480 939 785 284 119 685 323
"1138" "2017" "송파구" "삼전동" 2080 14428 4425 171 26 0 0 417 227 0 0 46 10 4722 225 1654 692 552 18 1076 637 232 89 73 36 507 181 546 156 1729 377 106 34 982 667 794 657 247 113 574 280
"1139" "2017" "송파구" "석촌동" 2570 15121 6392 113 17 0 0 451 167 0 0 0 0 3701 494 1980 850 320 14 1282 791 295 81 628 472 429 161 1219 279 1760 1110 36 14 778 597 1041 885 230 121 858 339
"1140" "2017" "송파구" "송파1동" 2535 14100 5297 0 0 0 0 246 92 0 0 90 3 4486 763 1646 643 645 74 1086 656 478 156 190 101 399 148 997 342 809 267 15 9 637 434 1640 1242 203 93 533 274
"1141" "2017" "송파구" "송파2동" 893 4134 1993 0 0 0 0 138 31 0 0 0 0 381 39 607 289 83 3 347 213 27 4 24 12 212 50 486 225 293 205 14 9 923 550 244 207 75 31 280 125
"1142" "2017" "송파구" "오금동" 2378 15311 6560 0 0 0 0 980 361 0 0 13 1 1625 278 2692 1127 935 113 966 634 604 195 105 54 325 117 853 261 3423 1679 47 11 1286 857 631 516 310 139 516 217
"1143" "2017" "송파구" "오륜동" 522 4455 2122 3 0 0 0 13 7 0 0 4 0 69 17 382 241 16 1 468 269 47 14 104 57 132 60 43 25 315 96 305 120 1148 676 99 71 1055 361 252 107
"1144" "2017" "송파구" "위례동" 533 3457 1438 0 0 0 0 4 2 0 0 55 11 0 0 334 204 1333 47 618 358 6 2 10 7 294 169 6 3 2 1 18 8 432 338 192 172 30 21 123 95
"1145" "2017" "송파구" "잠실2동" 757 4563 2419 0 0 0 0 12 3 0 0 0 0 71 14 585 325 229 12 469 277 12 9 108 64 310 147 27 17 33 16 220 85 1006 780 348 300 829 175 304 195
"1146" "2017" "송파구" "잠실3동" 1589 10327 6157 0 0 0 0 31 13 0 0 0 0 52 15 2799 1928 97 10 2498 1382 38 25 258 168 333 141 67 25 49 29 102 10 669 502 507 440 2502 1243 325 226
"1147" "2017" "송파구" "잠실4동" 495 1957 1224 0 0 0 0 20 14 0 0 32 2 36 6 269 171 61 3 222 135 21 8 45 20 265 108 27 10 0 0 53 17 465 377 279 253 22 10 140 90
"1148" "2017" "송파구" "잠실6동" 2620 46806 17257 9 5 0 0 333 62 2 1 0 0 4320 426 8004 4199 772 59 3166 1911 14310 3630 4296 1793 1089 368 3647 1372 1982 612 2055 969 464 362 987 746 316 176 1054 566
"1149" "2017" "송파구" "잠실7동" 202 1244 702 0 0 0 0 2 1 0 0 0 0 93 13 93 54 26 4 52 34 3 1 47 32 79 18 2 0 173 128 9 7 514 327 22 19 20 12 109 52
"1150" "2017" "송파구" "잠실본동" 3037 22895 9318 0 0 0 0 302 90 1 0 3 0 3561 249 2777 1169 330 21 3289 1762 852 211 448 239 1007 323 1933 448 4789 2496 17 11 887 589 1142 915 668 269 889 526
"1151" "2017" "송파구" "장지동" 1388 10344 3447 0 0 0 0 145 50 0 0 26 3 684 77 812 296 2295 117 503 308 102 54 53 33 1857 567 1257 216 256 68 107 44 1062 767 644 563 176 93 365 191
"1152" "2017" "송파구" "풍납1동" 752 2611 1386 0 0 0 0 313 195 0 0 0 0 124 12 365 173 290 10 241 160 45 15 176 145 67 29 42 10 114 62 21 12 197 161 306 258 37 20 273 124
"1153" "2017" "송파구" "풍납2동" 1168 15033 9090 0 0 0 0 409 87 0 0 33 1 392 66 978 482 496 12 519 338 56 5 78 46 183 61 442 241 938 560 345 154 1311 718 8466 6133 107 45 280 141
"1154" "2017" "양천구" "목1동" 2943 21054 10426 0 0 0 0 90 35 0 0 23 7 1213 177 4142 2391 297 83 2922 1732 3854 1144 1099 756 513 179 605 267 1147 534 584 164 1934 1238 1164 931 571 247 896 541
"1155" "2017" "양천구" "목2동" 1145 4186 1972 0 0 0 0 77 30 0 0 0 0 443 51 882 352 220 20 438 264 183 74 58 33 160 78 100 40 130 60 25 17 368 285 402 334 187 88 513 246
"1156" "2017" "양천구" "목3동" 1233 4938 2318 0 0 0 0 186 97 0 0 11 3 990 105 853 461 182 30 530 329 18 10 106 60 111 52 153 62 446 204 78 22 294 226 465 366 174 73 341 218
"1157" "2017" "양천구" "목4동" 1352 3950 2197 0 0 0 0 121 57 0 0 64 6 196 40 855 410 174 10 551 338 58 32 45 28 101 53 31 12 47 36 25 18 780 498 467 403 123 62 312 194
"1158" "2017" "양천구" "목5동" 1537 9883 5491 0 0 0 0 31 19 186 30 65 6 590 63 810 416 57 11 938 600 435 165 251 145 523 131 209 133 195 127 95 16 2566 1592 2375 1716 251 138 306 183
"1159" "2017" "양천구" "신월1동" 1853 5569 2541 0 0 0 0 989 510 0 0 35 8 600 111 1131 478 651 39 578 379 15 7 44 27 115 44 31 7 99 39 68 21 248 194 535 452 123 62 307 163
"1160" "2017" "양천구" "신월2동" 1223 4039 1750 0 0 0 0 423 173 0 0 17 3 479 62 682 269 613 31 256 161 20 9 40 22 147 67 40 21 80 24 23 12 472 373 477 398 62 27 208 98
"1161" "2017" "양천구" "신월3동" 955 4126 1580 0 0 0 0 532 295 0 0 0 0 211 31 723 190 990 46 266 167 8 6 45 25 28 9 107 33 28 9 57 15 599 378 338 294 52 21 142 61
"1162" "2017" "양천구" "신월4동" 1174 3992 1537 0 0 0 0 213 86 0 0 3 0 567 51 433 194 1001 51 393 266 12 4 50 18 143 52 28 13 40 23 19 14 281 213 550 425 62 37 197 90
"1163" "2017" "양천구" "신월5동" 1013 4814 1967 0 0 0 0 577 358 0 0 0 0 260 40 610 267 373 34 399 261 8 2 9 4 40 18 35 16 842 32 609 173 379 300 363 311 76 38 234 113
"1164" "2017" "양천구" "신월6동" 1387 3329 977 0 0 0 0 136 83 0 0 41 5 205 29 338 146 1525 38 144 99 6 3 40 22 61 21 33 10 89 53 18 9 253 178 255 200 47 21 138 60
"1165" "2017" "양천구" "신월7동" 1384 5674 1943 0 0 0 0 548 306 0 0 21 2 303 44 670 273 1558 82 366 239 15 6 34 18 110 38 45 24 62 36 715 73 329 244 475 383 183 68 240 107
"1166" "2017" "양천구" "신정1동" 1148 5075 2752 0 0 0 0 135 55 0 0 0 0 196 30 672 351 82 11 643 413 40 20 52 28 287 79 240 101 77 38 1032 465 688 511 529 458 98 48 304 144
"1167" "2017" "양천구" "신정2동" 1110 3688 2012 0 0 0 0 92 34 0 0 0 0 144 19 610 285 130 14 514 311 9 5 44 32 225 90 120 63 40 20 20 13 1018 633 347 288 137 70 238 135
"1168" "2017" "양천구" "신정3동" 1795 9428 3984 0 0 0 0 308 130 0 0 0 0 698 115 749 377 2710 359 546 376 135 17 105 40 295 118 123 40 457 57 127 25 1261 916 1327 1125 210 100 377 189
"1169" "2017" "양천구" "신정4동" 3043 14954 6920 0 0 0 0 674 364 0 0 25 3 2356 374 2260 1115 1281 87 1405 865 163 48 303 147 334 123 867 350 736 248 83 21 1155 734 2225 1867 328 146 759 428
"1170" "2017" "양천구" "신정6동" 758 6407 3573 0 0 0 0 62 9 84 26 148 35 194 21 287 162 50 5 254 183 25 10 115 59 231 91 214 138 121 80 2467 1363 1322 837 451 370 235 100 147 84
"1171" "2017" "양천구" "신정7동" 1024 4837 2223 0 0 0 0 100 29 0 0 4 0 96 19 631 259 1041 43 442 292 6 1 46 22 223 74 68 30 58 39 108 53 1079 744 432 356 178 89 325 173
"1172" "2017" "영등포구" "당산1동" 3153 19916 9059 0 0 0 0 623 157 0 0 0 0 1813 193 3233 1213 1052 131 1214 789 398 143 1765 1228 339 136 1492 625 3978 2467 2282 885 266 166 780 614 175 90 506 222
"1173" "2017" "영등포구" "당산2동" 2245 20112 9243 0 0 0 0 486 148 0 0 49 6 1103 129 2238 874 849 238 1341 839 1536 463 3051 2015 561 204 1291 453 4603 1781 114 31 1141 796 725 583 227 111 797 572
"1174" "2017" "영등포구" "대림1동" 1094 4347 2567 0 0 18 0 252 130 0 0 0 0 193 27 710 346 103 7 513 347 22 6 62 29 111 42 46 16 26 13 20 14 192 136 1794 1314 71 34 214 106
"1175" "2017" "영등포구" "대림2동" 1415 4615 2553 0 0 0 0 168 69 0 0 4 0 142 38 1123 461 97 10 1024 740 19 7 139 65 103 43 64 27 291 97 60 13 290 217 714 567 146 80 231 119
"1176" "2017" "영등포구" "대림3동" 2140 9929 4378 0 0 0 0 929 408 0 0 0 0 962 145 1866 726 377 48 746 500 554 55 202 140 176 52 227 70 1265 729 83 21 526 388 904 736 201 116 911 244
"1177" "2017" "영등포구" "도림동" 1052 3638 1397 0 0 0 0 205 101 0 0 0 0 464 50 692 223 356 16 306 211 94 17 83 45 143 55 77 32 519 190 21 13 153 119 253 208 49 19 223 98
"1178" "2017" "영등포구" "문래동" 5288 42528 16591 0 0 0 0 5394 1080 9 0 273 13 2368 292 7274 2778 1119 312 1598 982 3635 1002 2975 1830 1607 614 1464 548 11750 5294 481 238 948 635 671 565 310 141 652 267
"1179" "2017" "영등포구" "신길1동" 1157 6772 2905 0 0 0 0 160 72 0 0 2 1 175 26 653 313 117 10 538 357 76 33 49 25 2307 360 345 99 476 225 53 20 257 193 1199 983 114 51 251 137
"1180" "2017" "영등포구" "신길3동" 1555 3105 1312 0 0 0 0 153 77 0 0 2 0 141 23 550 259 706 18 285 185 14 7 107 53 121 39 64 9 196 133 23 14 145 116 342 258 70 26 186 95
"1181" "2017" "영등포구" "신길4동" 484 1637 912 0 0 0 0 154 100 0 0 0 0 49 7 339 180 119 16 147 100 79 17 55 19 53 18 12 8 12 6 19 10 127 93 303 282 20 6 149 50
"1182" "2017" "영등포구" "신길5동" 604 2753 1100 0 0 0 0 117 65 0 0 0 0 562 45 387 116 306 25 241 149 14 10 5 2 63 30 18 7 122 43 57 17 333 270 265 182 107 50 156 89
"1183" "2017" "영등포구" "신길6동" 1282 4564 2444 0 0 0 0 149 72 0 0 0 0 249 41 804 322 192 18 604 391 53 8 40 21 359 143 231 123 418 337 229 99 412 298 482 405 82 44 260 122
"1184" "2017" "영등포구" "신길7동" 594 2615 1243 0 0 0 0 58 26 43 34 0 0 179 12 402 140 71 10 324 194 67 17 29 9 88 32 262 68 109 63 285 184 247 157 275 227 41 22 135 48
"1185" "2017" "영등포구" "양평1동" 3114 23033 9678 0 0 0 0 1448 326 0 0 26 7 1659 150 4315 1690 2099 386 841 501 1159 268 886 505 382 143 1529 498 7003 4126 276 171 348 253 422 361 86 48 554 245
"1186" "2017" "영등포구" "양평2동" 2102 18290 6828 0 0 0 0 1574 489 0 0 102 11 1273 178 3749 1500 1309 237 1050 649 2310 632 789 388 413 150 2115 687 1774 875 20 11 645 445 496 420 97 47 574 109
"1187" "2017" "영등포구" "영등포동" 6320 39149 19033 0 0 1 0 1504 503 68 18 30 3 2614 336 8590 3817 525 148 4480 2663 3284 870 1879 1223 667 242 1139 417 8336 5262 299 39 712 396 2495 1777 811 397 1715 922
"1188" "2017" "영등포구" "영등포본동" 1482 5520 2915 0 0 0 0 131 48 0 0 23 3 170 22 1610 938 480 70 941 605 214 91 40 27 118 38 99 19 95 42 112 24 695 462 398 327 121 54 273 145
"1189" "2017" "영등포구" "여의도동" 8082 150277 58135 0 0 0 0 579 211 641 155 117 34 9324 1733 13321 5217 2356 886 9660 6007 15415 4088 41884 15290 3521 1146 20502 6635 17802 8978 4242 1285 1617 1029 3664 2924 1228 581 4404 1936
"1190" "2017" "용산구" "남영동" 1714 17940 8503 0 0 0 0 340 139 4 2 13 2 1579 211 2392 1262 938 426 2091 1255 780 175 2860 1604 196 66 3328 1738 1647 778 68 23 236 142 466 274 353 132 649 274
"1191" "2017" "용산구" "보광동" 844 1925 922 0 0 0 0 45 18 0 0 36 2 48 12 353 163 131 7 370 245 7 4 27 13 100 37 82 43 35 6 53 18 277 111 162 126 28 14 171 103
"1192" "2017" "용산구" "서빙고동" 385 4555 1755 0 0 0 0 37 18 0 0 2 0 868 39 855 422 275 16 200 123 585 279 29 18 189 19 85 27 38 12 47 11 255 197 46 42 514 318 530 214
"1193" "2017" "용산구" "용문동" 660 1783 880 0 0 0 0 110 37 0 0 0 0 54 11 649 283 111 13 258 165 69 17 17 9 69 38 13 8 24 9 19 12 76 52 165 142 18 8 131 76
"1194" "2017" "용산구" "용산2가동" 557 1899 929 0 0 0 0 66 35 0 0 0 0 34 2 247 129 126 12 504 234 87 6 11 6 48 17 41 18 20 13 18 6 396 242 169 155 63 21 69 33
"1195" "2017" "용산구" "원효로1동" 1815 9716 3956 0 0 0 0 341 100 2 1 2 0 356 57 3180 831 220 36 855 518 270 75 452 356 375 151 667 212 1232 746 491 94 335 202 480 400 118 45 340 132
"1196" "2017" "용산구" "원효로2동" 1010 5783 2263 0 0 0 0 102 35 0 0 53 12 142 34 2149 586 285 33 248 158 569 133 45 25 207 66 260 84 893 539 18 11 383 285 163 143 40 18 226 101
"1197" "2017" "용산구" "이촌1동" 813 3701 2152 0 0 0 0 10 7 0 0 0 0 46 13 563 326 27 3 792 462 34 22 168 96 451 128 129 43 9 6 54 17 545 439 449 363 98 29 326 198
"1198" "2017" "용산구" "이촌2동" 350 827 289 0 0 0 0 21 9 0 0 19 3 23 7 211 48 107 8 67 41 49 12 18 9 87 33 11 3 6 4 45 11 18 8 53 49 2 0 90 44
"1199" "2017" "용산구" "이태원1동" 1652 7557 3285 0 0 0 0 112 43 4 1 0 0 45 5 1222 647 72 13 3167 1284 123 40 114 52 162 29 388 205 96 47 1450 518 83 70 264 209 49 10 206 112
"1200" "2017" "용산구" "이태원2동" 752 3241 1369 0 0 0 0 65 28 0 0 0 0 144 14 570 261 82 4 977 405 78 29 47 16 608 228 243 100 12 4 21 10 203 138 95 80 35 17 61 35
"1201" "2017" "용산구" "청파동" 1881 9383 5003 0 0 0 0 1231 561 1 0 1 0 129 20 1067 438 233 38 1062 678 466 198 105 50 168 71 328 101 387 102 31 17 2910 1975 450 363 189 97 625 294
"1202" "2017" "용산구" "한강로동" 4972 40821 16356 0 0 0 0 490 160 0 0 16 1 1120 154 10683 3331 830 350 3502 2145 5348 1471 1271 612 1221 412 9430 4524 3619 1512 709 268 567 353 685 497 138 67 1192 499
"1203" "2017" "용산구" "한남동" 2080 16724 8069 0 0 0 0 252 136 0 0 0 0 1300 315 2459 1048 240 50 3500 1654 516 210 708 474 397 128 2645 1230 906 377 69 19 560 366 2061 1524 388 174 723 364
"1204" "2017" "용산구" "효창동" 462 2249 954 0 0 0 0 59 27 0 0 0 0 575 73 359 150 119 17 119 77 56 23 32 18 68 26 56 28 92 27 19 12 194 143 304 241 49 15 148 77
"1205" "2017" "용산구" "후암동" 859 5156 2917 0 0 0 0 165 84 0 0 0 0 371 35 547 273 123 9 489 277 455 161 17 8 80 27 79 31 1822 1321 107 27 259 213 355 302 106 69 181 80
"1206" "2017" "은평구" "갈현1동" 1457 5184 3018 0 0 0 0 195 60 0 0 0 0 108 22 919 521 216 21 1223 709 8 5 472 372 132 53 203 52 40 18 32 15 278 210 824 664 191 85 343 211
"1207" "2017" "은평구" "갈현2동" 1596 5828 3451 0 0 0 0 180 83 0 0 0 0 229 29 1092 647 221 8 949 547 9 5 60 30 153 83 87 35 12 4 87 19 1360 880 923 822 175 67 291 192
"1208" "2017" "은평구" "구산동" 1205 5233 2872 0 0 0 0 199 76 0 0 0 0 106 25 440 193 791 30 341 210 7 3 32 13 148 60 22 6 239 135 28 15 1021 767 1521 1173 89 30 249 136
"1209" "2017" "은평구" "녹번동" 1895 9439 4651 0 0 0 0 379 195 151 30 35 2 645 111 1550 706 488 37 779 493 124 55 48 28 306 121 372 128 188 89 1920 859 599 454 1165 996 119 53 571 294
"1210" "2017" "은평구" "대조동" 2530 7921 4662 0 0 0 0 182 89 0 0 4 1 222 39 2062 1294 284 20 1485 900 179 63 199 99 248 128 76 36 81 25 328 67 627 438 1223 1031 205 90 516 342
"1211" "2017" "은평구" "불광1동" 1677 6733 4151 0 0 0 0 173 95 0 0 0 0 108 23 972 573 305 15 1014 653 26 11 908 777 401 182 141 103 71 51 448 201 596 452 801 639 179 97 590 279
"1212" "2017" "은평구" "불광2동" 1321 4429 2490 0 0 0 0 138 78 0 0 1 0 80 16 844 519 235 10 552 338 47 12 130 88 124 50 25 13 241 90 370 58 613 456 634 545 73 28 322 189
"1213" "2017" "은평구" "수색동" 625 2476 840 0 0 0 0 126 47 8 0 1 0 32 7 460 187 879 52 211 139 37 22 39 20 125 43 17 6 13 6 75 16 119 96 187 146 21 5 126 48
"1214" "2017" "은평구" "신사1동" 1290 4069 1989 0 0 0 0 236 129 1 1 1 0 423 37 624 310 426 21 474 282 86 14 51 28 192 77 32 10 41 11 26 14 394 260 665 574 98 46 299 175
"1215" "2017" "은평구" "신사2동" 1691 3612 1317 0 0 0 0 84 38 0 0 39 2 125 28 417 235 1399 38 185 130 10 5 7 5 90 37 9 1 44 16 83 10 574 368 375 320 18 5 153 79
"1216" "2017" "은평구" "역촌동" 2511 7469 3725 0 0 0 0 421 187 0 0 21 5 607 93 1354 580 566 28 932 613 54 28 82 44 221 110 119 48 412 177 96 17 590 420 1253 1021 173 65 568 289
"1217" "2017" "은평구" "응암1동" 1600 7261 3823 0 0 0 0 313 175 0 0 15 4 874 100 1531 922 205 17 823 520 329 20 144 98 284 110 250 143 142 70 159 54 646 441 1058 865 152 79 336 205
"1218" "2017" "은평구" "응암2동" 654 2011 1145 0 0 0 0 90 36 0 0 0 0 43 5 246 122 165 8 202 139 9 6 49 18 111 52 15 4 9 2 66 21 223 164 632 486 32 15 119 67
"1219" "2017" "은평구" "응암3동" 1844 4934 2748 0 0 0 0 291 152 0 0 0 0 169 35 1027 504 288 38 937 572 6 0 90 48 119 51 48 18 28 10 29 15 600 391 728 619 174 74 400 221
"1220" "2017" "은평구" "증산동" 1017 3555 1512 0 0 0 0 225 108 0 0 13 1 259 98 650 255 822 41 314 204 66 30 35 20 145 58 38 25 73 19 21 14 325 259 254 216 104 50 211 114
"1221" "2017" "은평구" "진관동" 1648 8664 4579 0 0 0 0 34 14 0 0 76 6 62 12 1417 855 1192 67 1360 814 249 70 91 46 497 193 56 25 60 23 274 44 1418 1020 1016 881 413 217 449 292
"1222" "2017" "종로구" "가회동" 747 13681 3456 0 0 0 0 287 187 0 0 0 0 7896 849 465 284 22 1 902 545 918 275 97 59 53 20 1321 329 198 119 368 163 657 360 155 108 147 60 195 97
"1223" "2017" "종로구" "교남동" 347 3816 2263 0 0 0 0 15 7 0 0 0 0 52 8 264 152 67 4 207 129 41 17 21 9 48 22 197 21 22 10 37 13 165 69 2490 1722 31 12 159 68
"1224" "2017" "종로구" "무악동" 531 1457 728 0 0 0 0 11 4 0 0 0 0 55 16 102 46 340 15 73 50 1 1 20 12 74 16 3 0 12 5 14 9 174 126 469 378 14 4 95 46
"1225" "2017" "종로구" "부암동" 567 4147 2010 0 0 5 1 122 59 0 0 0 0 62 20 541 278 40 6 386 220 145 71 33 17 47 18 108 61 25 16 58 9 1543 832 153 129 73 46 806 227
"1226" "2017" "종로구" "사직동" 3544 52489 21460 16 4 0 0 217 86 8 5 31 5 7331 693 3485 1450 1911 878 4027 2538 2645 934 4680 1720 1228 479 7817 3751 7298 4060 7667 2548 898 549 764 588 1546 708 920 464
"1227" "2017" "종로구" "삼청동" 753 4507 2282 0 0 0 0 82 28 0 0 0 0 42 14 880 641 59 8 908 554 116 47 58 28 35 9 330 206 73 50 1229 279 279 148 28 22 172 116 216 132
"1228" "2017" "종로구" "숭인1동" 507 1433 769 0 0 0 0 446 217 0 0 0 0 10 1 241 126 67 7 131 85 16 5 14 8 42 12 37 14 41 15 20 9 51 36 212 180 17 6 88 48
"1229" "2017" "종로구" "숭인2동" 1812 6657 3588 0 0 0 0 940 475 0 0 0 0 261 56 1683 661 112 25 635 397 56 22 946 737 239 107 270 100 655 576 82 16 320 174 92 62 185 87 181 93
"1230" "2017" "종로구" "이화동" 1289 17511 10383 13 6 0 0 339 191 2 1 0 0 60 15 1201 675 100 32 2069 1202 812 242 69 38 143 61 1081 327 220 55 75 20 2307 1215 7833 5748 804 359 383 196
"1231" "2017" "종로구" "종로1.2.3.4가동" 15851 111270 44381 0 0 5 1 5316 1762 353 88 18 0 14262 1782 19530 8767 2318 423 10719 6388 11853 3474 13723 6857 4021 1395 7295 2782 8385 4559 4922 1482 2831 1840 1534 1085 1261 542 2924 1154
"1232" "2017" "종로구" "종로5·6가동" 7613 23581 9090 1 0 0 0 2696 1201 0 0 0 0 230 36 10947 3761 1079 298 1872 1213 1206 315 1112 440 621 155 665 292 1125 309 316 137 325 169 463 310 162 89 761 365
"1233" "2017" "종로구" "창신1동" 2302 6734 3480 0 0 0 0 1006 510 0 0 49 2 22 5 2506 1001 140 12 810 468 41 17 546 397 208 58 106 73 366 332 19 9 98 78 330 265 210 99 277 154
"1234" "2017" "종로구" "창신2동" 871 2332 1294 0 0 0 0 1157 606 0 0 0 0 12 0 216 98 51 2 302 198 5 3 32 19 20 5 19 5 11 5 81 42 20 11 267 243 33 11 106 46
"1235" "2017" "종로구" "창신3동" 264 851 411 0 0 0 0 121 66 0 0 38 1 17 4 124 63 87 9 57 31 6 3 7 5 65 13 13 8 1 1 63 27 126 101 75 60 8 3 43 16
